"site.SET.identifier","network","country","site.label","latitude","longitude","TSM.2011.AVG","TSM.2011.STDEV","SLR50","MHW","MLW","MSL","marshElevation","D","NEC","maxTemp","rainfall","Dominant.vegetation","accretion","elevCapital","elevation.rate","R2.SET","tidal.range","Spartina","shortGrassesHerbs","brackishRushes","saltbushes","category","SLR3000","Geomorphic.setting","Shore.R2","Shore.rate","Shore.Dist","UVVR","RSLR.period.of.measure","elevDeficit","subsidence","yearsNew","startNew","endNew","lowMarshLimBelMHW","lowMarshLimHeightDatum","tidalCat","orgMat","bulkDensity","SLR.ZONE","TIDE.RANGE.CM","Pio..lower.border.relative.to.mean.high.water.","LowMarshImHeight..relative.to.height.datum.","Elevation.capital..cm.","timeToFailurePROJECTED","timeToFailure.CONTEMPORANEOUS","Time.to.Failure.50","SatAltRSLR","Retreat.Failure"
"Amity.North.3","AUSTRALIA","Australia","Amity.North",-27.43569,153.43513,4.275935281,1.392872018,3.17,0.732,-0.678,0,0.827,-0.067375887,0.818904594,23.4,1479,"Juncus",1.473369246,78.89998456,-0.029062392,0.520105663,1.41,0,0,1,0,"brackishRush",-0.38,"Embayment",0.0068,-0.0288,199.89,0.002,3.85,3.879062392,1.502431638,11.65205479,"3/23/2007","11/13/2018",-69.39998456,3.800015437,"meso/macro",23.8,0.64,"5",141,-69.39998456,3.800015437,78.89998456,118.9220468,203.3996275,247,3.97,6940.625
"Adams.1","AUSTRALIA","Australia","Adams",-27.51997,153.41294,2.785821579,1.179233387,3.17,0.732,-0.678,0,0.857,-0.088652482,0.84540636,23.4,1479,"Juncus",3.09999756,81.89998456,0.221957119,0.032115556,1.41,0,0,1,0,"brackishRush",-0.38,"Embayment",0.19,0.0879,150.61,0.0067,3.85,3.628042881,2.878040441,8.410958904,"6/13/2007","11/8/2015",-69.39998456,3.800015437,"meso/macro",34,0.14,"5",141,-69.39998456,3.800015437,81.89998456,126.6408431,225.741501,278,3.97,1000
"Adams.2","AUSTRALIA","Australia","Adams",-27.52019,153.41267,2.785821579,1.179233387,3.17,0.732,-0.678,0,0.717,0.010638298,0.721731449,23.4,1479,"Juncus",3.09999756,67.89998456,0.458528875,0.765256101,1.41,0,0,1,0,"brackishRush",-0.38,"Embayment",0.0649,0.0444,138.7825,0.0067,3.85,3.391471125,2.641468685,11.43013699,"6/13/2007","11/14/2018",-69.39998456,3.800015437,"meso/macro",34,0.14,"5",141,-69.39998456,3.800015437,67.89998456,112.0028637,200.2080574,250,3.97,1000
"Adams.3","AUSTRALIA","Australia","Adams",-27.52054,153.41237,2.785821579,1.179233387,3.17,0.732,-0.678,0,0.717,0.010638298,0.721731449,23.4,1479,"Juncus",3.09999756,67.89998456,0.565758525,0.975977838,1.41,0,0,1,0,"brackishRush",-0.38,"Embayment",0.28,-0.1748,116.555,0.0067,3.85,3.284241475,2.534239035,11.43013699,"6/13/2007","11/14/2018",-69.39998456,3.800015437,"meso/macro",34,0.14,"5",141,-69.39998456,3.800015437,67.89998456,113.6236009,206.7447996,261,3.97,666.7906178
"Bolinas.Lagoon.BH.1","PACIFIC NORTH AMERICA","USA","Bolinas Lagoon",37.91960625,-122.6883832,16.16238443,5.306280552,2.27,1.54,0.35,0.95,1.763533333,-0.187843137,0.922760942,15.77,525.272,"Salicornia pacifica, Distichilis spicata",1.751285072,83.77978093,1.491196904,0.697359219,1.19,0,1,0,0,"shortGrass",0.96,"barrierLagoon",0.037,0.0937,90.8725,0.328,5.86,4.368803096,0.260088168,6.169863014,"6/5/2013","8/5/2019",-61.42644763,92.57355237,"meso/macro",NA,0.77,"3",119,-61.42644763,92.57355237,83.77978093,117.8104235,191.7682695,1076,3.27,1000
"Bolinas.Lagoon.BH.2","PACIFIC NORTH AMERICA","USA","Bolinas Lagoon",37.91855074,-122.6880122,16.16238443,5.306280552,2.27,1.54,0.35,0.95,1.699266667,-0.133837535,0.857845118,15.77,525.272,"Salicornia pacifica",1.605913449,77.35311433,1.803441766,0.767101124,1.19,0,1,0,0,"shortGrass",0.96,"barrierLagoon",0.87,0.6694,81.1575,0.328,5.86,4.056558234,-0.197528317,6.169863014,"6/5/2013","8/5/2019",-61.42644763,92.57355237,"meso/macro",NA,0.77,"3",119,-61.42644763,92.57355237,77.35311433,114.4519359,190.686562,1658,3.27,1000
"Bolinas.Lagoon.BL.3","PACIFIC NORTH AMERICA","USA","Bolinas Lagoon",37.91856756,-122.687557,16.16238443,5.306280552,2.27,1.54,0.35,0.95,1.404,0.114285714,0.55959596,15.77,525.272,"Salicornia pacifica",5.233018601,47.82644763,5.539730771,0.971850156,1.19,0,1,0,0,"shortGrass",0.96,"barrierLagoon",0.92,0.6839,42.0275,0.328,5.86,0.320269229,-0.30671217,6.169863014,"6/5/2013","8/5/2019",-61.42644763,92.57355237,"meso/macro",NA,0.77,"3",119,-61.42644763,92.57355237,47.82644763,144.2205604,1493.320098,1000,3.27,1000
"Bolinas.Lagoon.BL.4","PACIFIC NORTH AMERICA","USA","Bolinas Lagoon",37.91848654,-122.6875915,16.16238443,5.306280552,2.27,1.54,0.35,0.95,1.395616667,0.121330532,0.551127946,15.77,525.272,"Salicornia pacifica",3.48835719,46.98811433,4.358628331,0.822548689,1.19,0,1,0,0,"shortGrass",0.96,"barrierLagoon",0.91,0.6782,47.4525,0.328,5.86,1.501371669,-0.870271141,6.169863014,"6/5/2013","8/5/2019",-61.42644763,92.57355237,"meso/macro",NA,0.77,"3",119,-61.42644763,92.57355237,46.98811433,112.4609562,312.9679033,1000,3.27,1000
"Browns.Island.BIH3","PACIFIC NORTH AMERICA","USA","Browns Island",38.03792575,-121.8660912,8.27102983,3.686117868,2.25,1.678,0.561,1.116,1.769382508,-0.081810661,0.7831419,22.7,517.906,"Scirpus spp",4.010381443,67.58904573,1.566286882,0.02713775,1.117,0,0,1,0,"brackishRush",0.84,"Embayment",0.57,-0.1033,50.47,0.045,19.48,17.91371312,2.444094561,3.589041096,"2/22/2016","9/24/2019",-58.45079493,109.3492051,"meso/macro",45.70281943,0.17,"3",111.7,-58.45079493,109.3492051,67.58904573,36,37.73033836,989,8.43,488.5769603
"Browns.Island.BIH4","PACIFIC NORTH AMERICA","USA","Browns Island",38.03773322,-121.8664249,8.27102983,3.686117868,2.25,1.678,0.561,1.116,1.808699174,-0.117009108,0.824011615,22.7,517.906,"Scirpus spp",2.53482216,71.52071233,-0.378948953,0.002179841,1.117,0,0,1,0,"brackishRush",0.84,"Embayment",0.2476,-0.052,79.555,0.045,19.48,19.85894895,2.913771113,3.589041096,"2/22/2016","9/24/2019",-58.45079493,109.3492051,"meso/macro",45.70281943,0.17,"3",111.7,-58.45079493,109.3492051,71.52071233,35,36.01434925,272,8.43,1529.903846
"Browns.Island.BIL1","PACIFIC NORTH AMERICA","USA","Browns Island",38.03839936,-121.8709177,8.27102983,3.686117868,2.25,1.678,0.561,1.116,1.302632508,0.336049679,0.29795479,22.7,517.906,"Schoenoplectus",19.08724158,20.91404573,10.75627091,0.822722023,1.117,0,0,1,0,"brackishRush",0.84,"Embayment",0.99,-0.1027,11.3725,0.045,19.48,8.72372909,8.33097067,3.589041096,"2/22/2016","9/24/2019",-58.45079493,109.3492051,"meso/macro",45.70281943,0.17,"3",111.7,-58.45079493,109.3492051,20.91404573,23,23.97374507,1000,8.43,110.7351509
"Browns.Island.BIL2","PACIFIC NORTH AMERICA","USA","Browns Island",38.03865967,-121.8710628,8.27102983,3.686117868,2.25,1.678,0.561,1.116,1.413482508,0.236810646,0.41318348,22.7,517.906,"Schoenoplectus",11.36457206,31.99904573,10.80705272,0.756722463,1.117,0,0,1,0,"brackishRush",0.84,"Embayment",0.94,-0.1881,33.13,0.045,19.48,8.67294728,0.55751934,3.589041096,"2/22/2016","9/24/2019",-58.45079493,109.3492051,"meso/macro",45.70281943,0.17,"3",111.7,-58.45079493,109.3492051,31.99904573,34,36.89523837,1000,8.43,176.1297182
"Humboldt.Bay.HOK.1","PACIFIC NORTH AMERICA","USA","Humboldt Bay",40.67765376,-124.217346,6.556988041,4.65752782,5.02,1.75,0.24,0.99,1.77855,-0.018907285,0.765991379,15.33,1024.382,"Salicornia pacifica/Distichilis spicata",4.745539757,75.47567501,4.636519838,0.929592625,1.51,0,1,0,0,"shortGrass",1.34,"barrierLagoon",0.1,-0.1223,54.5525,0.12,1.96,-2.676519838,0.109019919,3.789041096,"11/22/2015","9/5/2019",-72.62067501,102.379325,"meso/macro",NA,0.41,"2",151,-72.62067501,102.379325,75.47567501,633.1535682,1000,1968,7.02,446.0547833
"Humboldt.Bay.HOK.2","PACIFIC NORTH AMERICA","USA","Humboldt Bay",40.67761324,-124.2177712,6.556988041,4.65752782,5.02,1.75,0.24,0.99,1.9035,-0.101655629,0.873706897,15.33,1024.382,"Salicornia pacifica/Distichilis spicata",3.661345416,87.97067501,2.881665902,0.906101502,1.51,0,1,0,0,"shortGrass",1.34,"barrierLagoon",0.0018,-0.0179,38.84,0.12,1.96,-0.921665902,0.779679514,3.789041096,"11/22/2015","9/5/2019",-72.62067501,102.379325,"meso/macro",NA,0.41,"2",151,-72.62067501,102.379325,87.97067501,325.3994685,1000,411,7.02,2169.832402
"Humboldt.Bay.JAC.1","PACIFIC NORTH AMERICA","USA","Humboldt Bay",40.84378,-124.0832554,5.44558837,2.24785575,5.02,1.75,0.24,0.99,2.182,-0.286092715,1.113793103,15.33,1024.382,"Distichilis spicata/Spartina densiflora",3.421977719,115.820675,-1.209804742,0.143902793,1.51,1,1,0,0,"spartina",1.34,"barrierLagoon",0.67,-0.107,25.2575,0.18,1.96,3.169804742,4.631782461,3.789041096,"11/22/2015","9/5/2019",-72.62067501,102.379325,"meso/macro",NA,0.41,"2",151,-72.62067501,102.379325,115.820675,181.0884954,365.3874116,186,7.02,236.0514019
"Humboldt.Bay.JAC.2","PACIFIC NORTH AMERICA","USA","Humboldt Bay",40.84708962,-124.0838313,9.307386359,4.796874781,5.02,1.75,0.24,0.99,2.214,-0.307284768,1.14137931,15.33,1024.382,"Spartina densiflora/Distichilis spicata",2.270156168,119.020675,1.680358823,0.592231721,1.51,1,1,0,0,"spartina",1.34,"barrierLagoon",0.43,0.1091,27.5375,0.18,1.96,0.279641177,0.589797345,3.789041096,"11/22/2015","9/5/2019",-72.62067501,102.379325,"meso/macro",NA,0.41,"2",151,-72.62067501,102.379325,119.020675,307.1490087,4256.192749,356,7.02,1000
"Humboldt.Bay.MRH.1","PACIFIC NORTH AMERICA","USA","Humboldt Bay",40.87314291,-124.1506301,7.554828167,4.954966758,5.02,1.75,0.24,0.99,2.16695,-0.276125828,1.100818966,15.33,1024.382,"Distichilis spicata/Triglochin concinna",1.525713836,114.315675,1.927750787,0.668570243,1.51,0,1,0,0,"shortGrass",1.34,"barrierLagoon",0.74,0.1696,35.9525,0.15,12.16,10.23224921,-0.402036951,6.219178082,"6/20/2013","9/7/2019",-72.62067501,102.379325,"meso/macro",NA,0.41,"2",151,-72.62067501,102.379325,114.315675,90.96755756,111.7209644,370,2.55,1000
"Humboldt.Bay.MRH.2","PACIFIC NORTH AMERICA","USA","Humboldt Bay",40.87335053,-124.1505862,7.554828167,4.954966758,5.02,1.75,0.24,0.99,2.1715,-0.279139073,1.104741379,15.33,1024.382,"Distichilis spicata/Triglochin concinna",1.592917909,114.770675,1.482982545,0.43255455,1.51,0,1,0,0,"shortGrass",1.34,"barrierLagoon",0.96,0.2223,36.0025,0.15,12.16,10.67701746,0.109935364,6.219178082,"6/20/2013","9/7/2019",-72.62067501,102.379325,"meso/macro",NA,0.41,"2",151,-72.62067501,102.379325,114.770675,88.54173321,107.4931978,324,2.55,1000
"Humboldt.Bay.MRL.1","PACIFIC NORTH AMERICA","USA","Humboldt Bay",40.86390709,-124.1508736,7.554828167,4.954966758,5.02,1.75,0.24,0.99,1.77165,-0.014337748,0.760043103,15.33,1024.382,"Spartina densiflora",3.274616833,74.78567501,3.738538976,0.905182393,1.51,1,0,0,0,"spartina",1.34,"barrierLagoon",0.43,0.215,123.935,0.32,12.16,8.421461024,-0.463922143,6.219178082,"6/20/2013","9/7/2019",-72.62067501,102.379325,"meso/macro",NA,0.41,"2",151,-72.62067501,102.379325,74.78567501,73,88.8036824,584,2.55,1000
"Humboldt.Bay.MRL.2","PACIFIC NORTH AMERICA","USA","Humboldt Bay",40.86378906,-124.1509665,7.554828167,4.954966758,5.02,1.75,0.24,0.99,1.7534,-0.002251656,0.744310345,15.33,1024.382,"Spartina densifora",2.530778056,72.96067501,1.494493965,0.592037867,1.51,1,0,0,0,"spartina",1.34,"barrierLagoon",0.89,0.1436,119.54,0.32,12.16,10.66550604,1.036284091,6.219178082,"6/20/2013","9/7/2019",-72.62067501,102.379325,"meso/macro",NA,0.41,"2",151,-72.62067501,102.379325,72.96067501,60,68.40807622,207,2.55,1000
"Humboldt.Bay.WHS.1","PACIFIC NORTH AMERICA","USA","Humboldt Bay",40.70414813,-124.2164315,6.556988041,4.65752782,5.02,1.75,0.24,0.99,1.9068,-0.10384106,0.876551724,15.33,1024.382,"Salicornia pacifica",2.256130538,88.30067501,0.39173057,0.094641037,1.51,0,1,0,0,"shortGrass",1.34,"barrierLagoon",0.6993,0.152,12.91,0.35,1.96,1.56826943,1.864399968,3.789041096,"11/22/2015","9/5/2019",-72.62067501,102.379325,"meso/macro",NA,0.41,"2",151,-72.62067501,102.379325,88.30067501,183.6910526,563.0453117,191,11.02,1000
"Humboldt.Bay.WHS.2","PACIFIC NORTH AMERICA","USA","Humboldt Bay",40.70405343,-124.2160155,6.556988041,4.65752782,5.02,1.75,0.24,0.99,1.821,-0.047019868,0.802586207,15.33,1024.382,"Salicornia pacifica",3.273540625,79.72067501,4.05286516,0.946247926,1.51,0,1,0,0,"shortGrass",1.34,"barrierLagoon",0.99,-0.4173,52.19,0.35,1.96,-2.09286516,-0.779324535,3.789041096,"11/22/2015","9/5/2019",-72.62067501,102.379325,"meso/macro",NA,0.41,"2",151,-72.62067501,102.379325,79.72067501,472.2711665,1000,824,11.02,125.0658998
"Morro.MBH.1","PACIFIC NORTH AMERICA","USA","Morro",35.34695836,-120.8332495,0.949153028,0.648803459,0.98,1.39,0.3,0.84,1.7472,-0.327706422,1.060210526,20.33,443.992,"Salicornia pacifica",1.483529318,93.02066987,0.559411745,0.427090345,1.09,0,1,0,0,"shortGrass",0.75,"Barrier estuary",0.456,-0.0849,35.385,0.123,4.84,4.280588255,0.924117573,5.805479452,"4/17/2013","2/4/2019",-57.30066987,81.69933013,"meso/macro",NA,0.39,"3",109,-57.30066987,81.69933013,93.02066987,130.0391315,217.3081463,2212,3.27,416.7844523
"Morro.MBH.2","PACIFIC NORTH AMERICA","USA","Morro",35.34681433,-120.8327582,0.949153028,0.648803459,0.98,1.39,0.3,0.84,1.70885,-0.292522936,1.019842105,20.33,443.992,"Salicornia pacifica",1.471144644,89.18566987,0.560200996,0.228612508,1.09,0,1,0,0,"shortGrass",0.75,"Barrier estuary",0.34,-0.0626,83.5575,0.123,4.84,4.279799004,0.910943648,5.805479452,"4/17/2013","2/4/2019",-57.30066987,81.69933013,"meso/macro",NA,0.39,"3",109,-57.30066987,81.69933013,89.18566987,125.4890061,208.3875196,2124,3.27,1334.784345
"Morro.MBL.3","PACIFIC NORTH AMERICA","USA","Morro",35.34539817,-120.8332142,0.949153028,0.648803459,0.98,1.39,0.3,0.84,1.6956,-0.280366972,1.005894737,20.33,443.992,"Salicornia pacifica",2.139273537,87.86066987,1.179339545,0.586420608,1.09,0,1,0,0,"shortGrass",0.75,"Barrier estuary",0.59,0.3724,98.9875,0.123,4.84,3.660660455,0.959933992,5.805479452,"4/17/2013","2/4/2019",-57.30066987,81.69933013,"meso/macro",NA,0.39,"3",109,-57.30066987,81.69933013,87.86066987,133.7653672,240.0131642,1000,3.27,1000
"Morro.MBL.4","PACIFIC NORTH AMERICA","USA","Morro",35.34566973,-120.8337791,0.949153028,0.648803459,0.98,1.39,0.3,0.84,1.72475,-0.307110092,1.036578947,20.33,443.992,"Salicornia pacifica",1.303288956,90.77566987,1.072202173,0.674746429,1.09,0,1,0,0,"shortGrass",0.75,"Barrier estuary",0.22,0.1147,39.5225,0.123,4.84,3.767797827,0.231086783,5.805479452,"4/17/2013","2/4/2019",-57.30066987,81.69933013,"meso/macro",NA,0.39,"3",109,-57.30066987,81.69933013,90.77566987,135.6426334,240.9250019,1000,3.27,1000
"Nisqually.Ref.A","PACIFIC NORTH AMERICA","USA","Nisqually",47.09375544,-122.6917217,0.807353247,0.474308153,2.11,2.59,0.14,1.36,NA,NA,NA,16.5,996.188,"Distichilis spicata",2.555193323,NA,2.292834178,0.914885642,2.45,0,1,0,0,"shortGrass",0.99,"Drowned River Valley",0.81,-0.503,48.485,0.113,10.59,8.297165822,0.262359145,8.62739726,"9/9/2009","4/24/2018",-95.36944531,163.6305547,"meso/macro",33.856,0.271267087,"2",245,-95.36944531,163.6305547,NA,NA,NA,1000,4.45,96.3916501
"Nisqually.Ref.B","PACIFIC NORTH AMERICA","USA","Nisqually",47.09361061,-122.6914063,0.807353247,0.474308153,2.11,2.59,0.14,1.36,NA,NA,NA,16.5,996.188,"Distichilis spicata",2.578096919,NA,2.708884609,0.939149047,2.45,0,1,0,0,"shortGrass",0.99,"Drowned River Valley",0.032,-0.0087,55.7,0.113,10.59,7.881115391,-0.13078769,8.62739726,"9/9/2009","4/24/2018",-95.36944531,163.6305547,"meso/macro",27.244,0.187106492,"2",245,-95.36944531,163.6305547,NA,NA,NA,1000,4.45,6402.298851
"Nisqually.Ref.C","PACIFIC NORTH AMERICA","USA","Nisqually",47.09352006,-122.691196,0.807353247,0.474308153,2.11,2.59,0.14,1.36,NA,NA,NA,16.5,996.188,"Distichilis spicata",2.42081779,NA,2.208770402,0.91643425,2.45,0,1,0,0,"shortGrass",0.99,"Drowned River Valley",0.73,-0.3533,65.9775,0.113,10.59,8.381229598,0.212047388,8.62739726,"9/9/2009","4/24/2018",-95.36944531,163.6305547,"meso/macro",16.78,0.293136359,"2",245,-95.36944531,163.6305547,NA,NA,NA,1000,4.45,186.7463912
"Petaluma.PETH1","PACIFIC NORTH AMERICA","USA","Petaluma",38.18999646,-122.5503395,20.33541432,12.52569841,2.02,1.76,0.38,1.07,2.019865015,-0.188307982,0.963178913,21.44,676.91,"Salicornia pacifica",3.287219901,94.37561502,2.721533337,0.511585261,1.38,0,1,0,0,"shortGrass",0.94,"Embayment",0.47,-0.0216,14.1,0.163,8.88,6.158466663,0.565686564,3.509589041,"2/18/2016","8/22/2019",-68.38911352,107.6108865,"meso/macro",18.25397194,0.31,"3",138,-68.38911352,107.6108865,94.37561502,107.6122432,153.2453128,1000,8.43,652.7777778
"Petaluma.PETH2","PACIFIC NORTH AMERICA","USA","Petaluma",38.19003192,-122.5497963,20.33541432,12.52569841,2.02,1.76,0.38,1.07,2.011298349,-0.182100253,0.955319586,21.44,676.91,"Salicornia pacifica",3.376164672,93.51894842,3.188098426,0.752486807,1.38,0,1,0,0,"shortGrass",0.94,"Embayment",0.9,-0.0688,16.545,0.163,8.88,5.691901574,0.188066246,3.509589041,"2/18/2016","8/22/2019",-68.38911352,107.6108865,"meso/macro",18.25397194,0.31,"3",138,-68.38911352,107.6108865,93.51894842,111.85363,164.3017666,1000,8.43,240.4796512
"Petaluma.PETL1","PACIFIC NORTH AMERICA","USA","Petaluma",38.19116775,-122.5500081,20.33541432,12.52569841,2.02,1.76,0.38,1.07,1.967831682,-0.150602668,0.91544191,21.44,676.91,"Salicornia pacifica/Jaumea canosa",2.590687846,89.17228172,4.403117934,0.769056702,1.38,0,1,0,0,"shortGrass",0.94,"Embayment",0.73,-0.2495,194.215,0.163,8.88,4.476882066,-1.812430088,3.509589041,"2/18/2016","8/22/2019",-68.38911352,107.6108865,"meso/macro",18.25397194,0.31,"3",138,-68.38911352,107.6108865,89.17228172,122.598616,199.1838972,1000,8.43,778.4168337
"Petaluma.PETL2","PACIFIC NORTH AMERICA","USA","Petaluma",38.19158853,-122.5495878,20.33541432,12.52569841,2.02,1.76,0.38,1.07,1.931298349,-0.124129238,0.881925091,21.44,676.91,"Salicornia pacifica/Jaumea canosa",2.111452024,85.51894842,3.605471542,0.748230655,1.38,0,1,0,0,"shortGrass",0.94,"Embayment",0.91,-0.3791,127.11,0.163,8.88,5.274528458,-1.494019518,3.509589041,"2/18/2016","8/22/2019",-68.38911352,107.6108865,"meso/macro",18.25397194,0.31,"3",138,-68.38911352,107.6108865,85.51894842,108.3096421,162.1357228,1000,8.43,335.2941176
"Rush.Ranch.RRH1","PACIFIC NORTH AMERICA","USA","Rush Ranch",38.19986504,-122.0289771,26.76521913,8.69170367,2.02,1.76,0.38,1.07,2.024465015,-0.191641315,0.967399096,21.44,676.91,"Salicornia pacifica/Jaumea carnosa/ Distichilis spicata/Triglochin spp",2.706775897,94.83561502,3.274808878,0.213391985,1.38,0,1,0,0,"shortGrass",0.87,"Embayment",0.001,7e-04,207.69,0.08,8.88,5.605191122,-0.568032981,3.531506849,"2/25/2016","9/6/2019",-68.38911352,107.6108865,"meso/macro",33.80921903,0.26,"3",138,-68.38911352,107.6108865,94.83561502,114.2033508,169.1924735,1000,8.43,1000
"Rush.Ranch.RRH2","PACIFIC NORTH AMERICA","USA","Rush Ranch",38.19970196,-122.036464,26.76521913,8.69170367,2.02,1.76,0.38,1.07,2.010665015,-0.181641315,0.954738546,21.44,676.91,"Salicornia pacifica/Distichilis spicata/Jaumea canosa",2.691509027,93.45561502,4.443645711,0.37018564,1.38,0,1,0,0,"shortGrass",0.87,"Embayment",0.17,-0.112,230.3675,0.08,8.88,4.436354289,-1.752136684,3.531506849,"2/25/2016","9/6/2019",-68.38911352,107.6108865,"meso/macro",33.80921903,0.26,"3",138,-68.38911352,107.6108865,93.45561502,128.1814347,210.6585925,1000,8.43,2056.852679
"Rush.Ranch.RRL1","PACIFIC NORTH AMERICA","USA","Rush Ranch",38.19387703,-122.014348,26.76521913,8.69170367,2.02,1.76,0.38,1.07,2.020098349,-0.188477064,0.963392981,21.44,676.91,"Juncus, Distichilis spicata/Potentilla anserina/Salicornia pacific/Jaumea Carnosa/Schoenoplectus",3.793739736,94.39894842,4.055077527,0.533926142,1.38,0,1,1,0,"shortGrass",0.87,"Embayment",0.61,-0.1836,97.49,0.08,8.88,4.824922473,-0.261337791,3.531506849,"2/25/2016","9/6/2019",-68.38911352,107.6108865,"meso/macro",33.80921903,0.26,"3",138,-68.38911352,107.6108865,94.39894842,123.670842,195.6486326,1000,8.43,530.9912854
"Rush.Ranch.RRL2","PACIFIC NORTH AMERICA","USA","Rush Ranch",38.19046201,-122.013737,26.76521913,8.69170367,2.02,1.76,0.38,1.07,1.964731682,-0.148356291,0.912597873,21.44,676.91,"Juncus spp",3.127972138,88.86228172,3.766028143,0.751281402,1.38,0,0,1,0,"brackishRush",0.87,"Embayment",0.84,-0.349,219.955,0.08,8.88,5.113971857,-0.638056005,3.531506849,"2/25/2016","9/6/2019",-68.38911352,107.6108865,"meso/macro",33.80921903,0.26,"3",138,-68.38911352,107.6108865,88.86228172,113.8100105,173.7637285,1000,8.43,630.243553
"San.Pablo.SPH.3","PACIFIC NORTH AMERICA","USA","San Pablo",38.11618085,-122.4746,29.18887043,6.125996164,2.2,1.76,0.38,1.07,1.986283333,-0.16397343,0.93237003,21.44,676.91,"Salicornia pacifica",2.005275971,91.01744682,1.272936582,0.29171232,1.38,0,1,0,0,"shortGrass",0.93,"Embayment",0.0334,0.0566,122.15,0.13,11.34,10.06706342,0.732339389,5.769863014,"6/5/2013","3/12/2019",-68.38911352,107.6108865,"meso/macro",NA,NA,"3",138,-68.38911352,107.6108865,91.01744682,76,90.41111894,982,3.27,1000
"San.Pablo.SPH.4","PACIFIC NORTH AMERICA","USA","San Pablo",38.11625157,-122.4742915,29.18887043,6.125996164,2.2,1.76,0.38,1.07,1.983983333,-0.162306763,0.930259939,21.44,676.91,"Salicornia pacifica",2.059621226,90.78744682,1.423800688,0.328217067,1.38,0,1,0,0,"shortGrass",0.93,"Embayment",0.55,0.4167,125.335,0.13,11.34,9.916199312,0.635820538,5.769863014,"6/5/2013","3/12/2019",-68.38911352,107.6108865,"meso/macro",NA,NA,"3",138,-68.38911352,107.6108865,90.78744682,77,91.55468135,1170,3.27,1000
"San.Pablo.SPL.1","PACIFIC NORTH AMERICA","USA","San Pablo",38.11503516,-122.4743573,29.18887043,6.125996164,2.2,1.76,0.38,1.07,1.277033333,0.349975846,0.281681957,21.44,676.91,"Spartina foliosa",NA,20.09244682,6.093259154,0.306243307,1.38,1,0,0,0,"spartina",0.93,"Embayment",0.69,-0.3452,5.1225,0.13,11.34,5.246740846,NA,5.769863014,"6/5/2013","3/12/2019",-68.38911352,107.6108865,"meso/macro",NA,NA,"3",138,-68.38911352,107.6108865,20.09244682,33,38.29510054,1000,3.27,14.83922364
"San.Pablo.SPL.2","PACIFIC NORTH AMERICA","USA","San Pablo",38.11510445,-122.4737293,29.18887043,6.125996164,2.2,1.76,0.38,1.07,1.2775,0.349637681,0.282110092,21.44,676.91,"Spartina foliosa",NA,20.13911352,6.216567188,0.461377727,1.38,1,0,0,0,"spartina",0.93,"Embayment",NA,NA,NA,0.13,11.34,5.123432812,NA,5.769863014,"6/5/2013","3/12/2019",-68.38911352,107.6108865,"meso/macro",NA,NA,"3",138,-68.38911352,107.6108865,20.13911352,34,39.30785132,1000,3.27,NA
"Newport.NBH1","PACIFIC NORTH AMERICA","USA","Newport",33.65173884,-117.8814939,2.167718192,0.622760597,2.22,1.37,0.23,0.8,1.6202,-0.219473684,0.948659794,19.39,269.748,"Salicornia pacifica",2.759983778,84.42881206,1.727927784,0.438174358,1.14,0,1,0,0,"shortGrass",0.59,"Barrier estuary",0.093,-0.0449,314.245,0.95,4.41,2.682072216,1.032055994,4.802739726,"12/6/2013","9/24/2018",-59.40881206,77.59118794,"meso/macro",NA,0.5,"3",114,-59.40881206,77.59118794,84.42881206,147.9518889,314.7894809,1716,5.34,6998.775056
"Newport.NBH2","PACIFIC NORTH AMERICA","USA","Newport",33.65151638,-117.881071,2.167718192,0.622760597,2.22,1.37,0.23,0.8,1.5288,-0.139298246,0.85443299,19.39,269.748,"Salicornia pacifica",3.527728194,75.28881206,2.568121811,0.821649744,1.14,0,1,0,0,"shortGrass",0.59,"Barrier estuary",0.97,-0.3262,279.835,0.95,4.41,1.841878189,0.959606383,4.802739726,"12/6/2013","9/24/2018",-59.40881206,77.59118794,"meso/macro",NA,0.5,"3",114,-59.40881206,77.59118794,75.28881206,153.4661404,408.7610815,1000,5.34,857.8632741
